"pid","trial","rule","rule_nr","rule_re","condition","trial_order","test","shape_var","colour_var","report_test"
"97","16","There are exactly two triangle-shaped rocks.","11","Shape","1","2","1","1","1","NULL"
"97","16","There are exactly two triangle-shaped rocks.","11","Shape","1","2","2","1","1","i am trying to see if it is purple that needs to be present or triangles"
"97","16","There are exactly two triangle-shaped rocks.","11","Shape","1","2","3","1","1","i wanted to see if it didn't matter what colour or what shape they were, as long as they were the same colour"
"97","16","There are exactly two triangle-shaped rocks.","11","Shape","1","2","4","1","1","i'm trying to see if just a triangle needs to be present, despite the colour, or does there need to be more than one and not green."
"97","16","There are exactly two triangle-shaped rocks.","11","Shape","1","2","5","1","2","i'm trying to see if there has to be 2 of the same shape and whether they can be different colours"
"97","16","There are exactly two triangle-shaped rocks.","11","Shape","1","2","6","1","3","i'm trying to see if green can be present or does it just have to be pink and purple. it may be that there can only be 2 and not 3 triangles"
"97","16","There are exactly two triangle-shaped rocks.","11","Shape","1","2","7","1","2","i want to see if it is green stopping the radiation as 2 triangles of different colours in pink and purple will cause radiation."
"97","16","There are exactly two triangle-shaped rocks.","11","Shape","1","2","8","1","2","i'm trying to see if t has to be 2 of the same shape in either the same or different colours to cause radiation"
"97","21","There are exactly three stick-shaped rocks.","16","Shape","1","3","1","1","1","NULL"
"97","21","There are exactly three stick-shaped rocks.","16","Shape","1","3","2","1","1","i am trying to see if it has to be sticks but the colour can be different"
"97","21","There are exactly three stick-shaped rocks.","16","Shape","1","3","3","1","3","i am trying to see if all colours can be present as long as they are sticks"
"97","21","There are exactly three stick-shaped rocks.","16","Shape","1","3","4","1","1","i am trying to see if there can be just 1 stick to cause radiation or there has to be 3."
"97","21","There are exactly three stick-shaped rocks.","16","Shape","1","3","5","1","2","i am trying to see if only 2 sticks present in different colours can cause radiation"
"97","21","There are exactly three stick-shaped rocks.","16","Shape","1","3","6","1","3","i am trynig to see if 3 shapes need to be present but they dont have to be sticks"
"97","21","There are exactly three stick-shaped rocks.","16","Shape","1","3","7","3","2","i am trying to see if at least 1 stick needs to be present amongst the 3 shapes in order for radiation to be caused."
"97","21","There are exactly three stick-shaped rocks.","16","Shape","1","3","8","2","2","i am trying to see if there needs to be at least 2 sticks amongst 3 shapes in order to cause radiation"
"98","24","There are exactly three purple rocks.","15","Colour","2","1","1","1","1","NULL"
"98","24","There are exactly three purple rocks.","15","Colour","2","1","2","3","1","I expect all the rocks to be of the same colour"
"98","24","There are exactly three purple rocks.","15","Colour","2","1","3","1","3","I want t test if the shape (in this case all sticks) is relevant for obtaining radiations"
"98","24","There are exactly three purple rocks.","15","Colour","2","1","4","1","1","I want to verify if having 3 rocks of the same colour produce radiations"
"98","24","There are exactly three purple rocks.","15","Colour","2","1","5","1","1","I want to confirm the theory tested in the step before this one, i.e. that three rocks of similar shape and similar colour produce radiations"
"98","24","There are exactly three purple rocks.","15","Colour","2","1","6","1","1","I want to expand the experiment and test if rock colour is an important aspect"
"98","24","There are exactly three purple rocks.","15","Colour","2","1","7","1","1","I want to test if different sticks of similar colour are relevant"
"98","24","There are exactly three purple rocks.","15","Colour","2","1","8","1","1","I want to test if the presence of rocks of the same colour and same shape (which seems to be the right combination) are influenced by how they are arranged in the experiment9i.e. horizontal. vertical, sideway)"
"98","15","There are exactly two purple rocks.","9","Colour","2","2","1","1","1","NULL"
"98","15","There are exactly two purple rocks.","9","Colour","2","2","2","1","1","testing color and shape"
"98","15","There are exactly two purple rocks.","9","Colour","2","2","3","1","1","Testing colour and shape"
"98","15","There are exactly two purple rocks.","9","Colour","2","2","4","1","1","Testing colour, shape and number"
"98","15","There are exactly two purple rocks.","9","Colour","2","2","5","2","1","testing colour and shape but with elements of different shape"
"98","15","There are exactly two purple rocks.","9","Colour","2","2","6","2","1","If the theory is right, two rocks of the same colour should produce radiation"
"98","15","There are exactly two purple rocks.","9","Colour","2","2","7","2","1","Confirming the theory of the previous step"
"98","15","There are exactly two purple rocks.","9","Colour","2","2","8","1","1","Excluding the possibility that different colours can produce radiations"
"98","1","There is exactly one triangle-shaped rock.","5","Shape","2","3","1","1","1","NULL"
"98","1","There is exactly one triangle-shaped rock.","5","Shape","2","3","2","1","1","test for shape and number"
"98","1","There is exactly one triangle-shaped rock.","5","Shape","2","3","3","1","1","Testing for shape, colour and number"
"98","1","There is exactly one triangle-shaped rock.","5","Shape","2","3","4","1","1","Testing for shape and colour"
"98","1","There is exactly one triangle-shaped rock.","5","Shape","2","3","5","1","1","Testing for shape and colour"
"98","1","There is exactly one triangle-shaped rock.","5","Shape","2","3","6","1","3","Testing for shape and number"
"98","1","There is exactly one triangle-shaped rock.","5","Shape","2","3","7","1","1","testing for shapes"
"98","1","There is exactly one triangle-shaped rock.","5","Shape","2","3","8","1","1","testing for shape"
"99","17","There are exactly two purple rocks.","9","Colour","2","1","1","1","1","NULL"
"99","17","There are exactly two purple rocks.","9","Colour","2","1","2","1","1","I saw 2 red squares created radiation, so I assumed they would radiate again"
"99","17","There are exactly two purple rocks.","9","Colour","2","1","3","1","2","I wanted to test whether 2 squares created radiation, regardless of colour"
"99","17","There are exactly two purple rocks.","9","Colour","2","1","4","1","3","I wanted to see whether triangles created radiation, regardless of colour"
"99","17","There are exactly two purple rocks.","9","Colour","2","1","5","3","1","I wanted to see whether the colour purple created radiation"
"99","17","There are exactly two purple rocks.","9","Colour","2","1","6","3","1","I wanted to see whether the colour purple created radiation"
"99","17","There are exactly two purple rocks.","9","Colour","2","1","7","3","1","I wanted to see whether the colour green created radiation"
"99","17","There are exactly two purple rocks.","9","Colour","2","1","8","1","1","I wanted to check whether the original test is still working"
"99","1","There is exactly one red rock.","1","Colour","2","2","1","1","1","NULL"
"99","1","There is exactly one red rock.","1","Colour","2","2","2","3","1","I wanted to see whether the colour red created radiation"
"99","1","There is exactly one red rock.","1","Colour","2","2","3","1","3","I wanted to see whether triangles created radiation"
